class_name,class_label,landmark_0_x,landmark_0_y,landmark_0_z,landmark_1_x,landmark_1_y,landmark_1_z,landmark_2_x,landmark_2_y,landmark_2_z,landmark_3_x,landmark_3_y,landmark_3_z,landmark_4_x,landmark_4_y,landmark_4_z,landmark_5_x,landmark_5_y,landmark_5_z,landmark_6_x,landmark_6_y,landmark_6_z,landmark_7_x,landmark_7_y,landmark_7_z,landmark_8_x,landmark_8_y,landmark_8_z,landmark_9_x,landmark_9_y,landmark_9_z,landmark_10_x,landmark_10_y,landmark_10_z,landmark_11_x,landmark_11_y,landmark_11_z,landmark_12_x,landmark_12_y,landmark_12_z,landmark_13_x,landmark_13_y,landmark_13_z,landmark_14_x,landmark_14_y,landmark_14_z,landmark_15_x,landmark_15_y,landmark_15_z,landmark_16_x,landmark_16_y,landmark_16_z,landmark_17_x,landmark_17_y,landmark_17_z,landmark_18_x,landmark_18_y,landmark_18_z,landmark_19_x,landmark_19_y,landmark_19_z,landmark_20_x,landmark_20_y,landmark_20_z
நே,122,0.7441878,0.545329,5.546095e-07,0.68216676,0.51394403,-0.034835838,0.62766373,0.4542908,-0.055266764,0.58960897,0.39226255,-0.07026874,0.5494432,0.35263973,-0.08707178,0.679357,0.36489993,-0.06769923,0.64490074,0.27131844,-0.0987526,0.62624705,0.21401079,-0.116854176,0.61143816,0.16206609,-0.13006248,0.724686,0.35659012,-0.070957825,0.7234826,0.24789625,-0.102251954,0.72293633,0.17775555,-0.12222363,0.7250592,0.12059611,-0.13671927,0.7630581,0.37631625,-0.07557072,0.7743249,0.30138665,-0.11238494,0.7825065,0.2302214,-0.13595028,0.79257154,0.17047317,-0.15223737,0.7946292,0.41468143,-0.08111232,0.8206789,0.3937778,-0.12175863,0.8384447,0.38940728,-0.13794371,0.85346425,0.3900899,-0.14736277
ன்,30,0.8044767,0.70429564,-5.75396e-07,0.77713645,0.60917217,-0.06608229,0.7371542,0.53016853,-0.12381429,0.6926449,0.5535064,-0.1717629,0.66647106,0.6443363,-0.2143891,0.879122,0.54699147,-0.1200779,0.760517,0.53238386,-0.16774148,0.7340995,0.54349643,-0.19227833,0.76396495,0.5526926,-0.21142326,0.8822685,0.64480764,-0.115158975,0.73383343,0.62582284,-0.15749907,0.7083868,0.6229408,-0.16328697,0.74268913,0.6230182,-0.17074645,0.8656525,0.7332034,-0.11343663,0.72988147,0.7122693,-0.15492296,0.7054329,0.6988541,-0.14294268,0.73127705,0.692174,-0.133641,0.8398874,0.80821323,-0.11877209,0.7396688,0.78544325,-0.14881203,0.71186996,0.75965124,-0.1421233,0.7199459,0.74053,-0.13502637
தோ,113,0.19505662,0.55451685,2.9830647e-07,0.25686485,0.53817177,-0.040671866,0.31360483,0.48299417,-0.067627795,0.35197777,0.43138158,-0.08859453,0.38949823,0.38736194,-0.11215667,0.25755733,0.41847754,-0.09355409,0.27762008,0.32841903,-0.13134333,0.29179722,0.27418137,-0.15472879,0.30466038,0.22704944,-0.1736638,0.21309875,0.4179188,-0.09654559,0.19757113,0.33308056,-0.14288339,0.18605918,0.27676684,-0.1733609,0.17839113,0.22540215,-0.19718388,0.17596297,0.43785998,-0.09906637,0.15867786,0.3719987,-0.14716357,0.14659524,0.3178349,-0.1740769,0.13419347,0.267628,-0.19316605,0.14768314,0.47034973,-0.102423884,0.12588951,0.44693002,-0.1461961,0.11570595,0.43656787,-0.16599797,0.104259744,0.42141035,-0.17987251
வா,188,0.1871576,0.58530414,1.510469e-07,0.25652963,0.5701584,-0.03451433,0.3269655,0.5169983,-0.055245858,0.37498558,0.4590753,-0.07267485,0.4173037,0.42339244,-0.08682959,0.27792993,0.38148117,-0.059914067,0.2903572,0.3001427,-0.103229,0.29778427,0.3548957,-0.124284714,0.297776,0.41716394,-0.13223144,0.23093972,0.36143792,-0.065113544,0.24398574,0.23861629,-0.10098884,0.2530831,0.1655563,-0.122573294,0.25773823,0.09781973,-0.13753985,0.18690243,0.3725416,-0.074249186,0.18373895,0.25960422,-0.10679329,0.19096988,0.18495704,-0.124726884,0.19991717,0.12138367,-0.13667287,0.14440434,0.406398,-0.08580321,0.12187919,0.32852098,-0.107341506,0.10792717,0.27387023,-0.114630826,0.098162115,0.22128662,-0.12008403
ந,115,0.16276832,0.5051512,3.500424e-07,0.22858219,0.4843862,-0.026603265,0.2736307,0.47960526,-0.063334815,0.29028347,0.5016916,-0.10090531,0.26887262,0.5237528,-0.1363766,0.2523125,0.35820937,-0.08818745,0.25836664,0.28221646,-0.13960788,0.2630726,0.2110415,-0.17253263,0.26513034,0.14996865,-0.195338,0.1933253,0.34877,-0.0977781,0.2405853,0.45444915,-0.14627478,0.24871795,0.4838646,-0.14997946,0.24695541,0.48426026,-0.1491813,0.1488041,0.39117625,-0.10872333,0.20828871,0.5201106,-0.1445029,0.22636352,0.5238527,-0.1283545,0.22625476,0.5000282,-0.11398937,0.11843121,0.4452572,-0.12427737,0.17813762,0.5496153,-0.14845593,0.19230215,0.5507955,-0.13828701,0.19103378,0.5272188,-0.12732354
டா,80,0.15676203,0.52646947,1.1565582e-07,0.20497449,0.50380903,-0.030419778,0.2549888,0.43282232,-0.053260583,0.29703403,0.37471935,-0.07530072,0.34193242,0.3450485,-0.097437106,0.20552671,0.32474637,-0.04554634,0.21074,0.24258365,-0.07512099,0.21183854,0.180863,-0.090877004,0.21139514,0.12667324,-0.103073806,0.15387458,0.3201132,-0.04672854,0.17239267,0.34963274,-0.08027007,0.17671214,0.41570485,-0.07950763,0.1729407,0.41724625,-0.07567924,0.108276285,0.3419868,-0.051830135,0.12683721,0.3790732,-0.08619692,0.13914883,0.4311721,-0.07267651,0.14068826,0.42857146,-0.059970804,0.06787072,0.37423828,-0.06008003,0.07910432,0.39212367,-0.0829723,0.09464577,0.43350202,-0.07313006,0.09865101,0.43898997,-0.06287337
உ,4,0.191791,0.7436043,4.1863674e-07,0.20513353,0.6397202,-0.053472504,0.27586076,0.59879845,-0.12886222,0.3658828,0.6651659,-0.18884636,0.40919235,0.7679027,-0.2473703,0.15499824,0.6814755,-0.23069254,0.3004842,0.6593304,-0.29261878,0.29943478,0.66758144,-0.3058894,0.26576188,0.69354755,-0.30794668,0.15956381,0.7929121,-0.2297463,0.3242853,0.72889274,-0.28638858,0.31133068,0.7190337,-0.2650476,0.2664363,0.73710406,-0.2502429,0.18572654,0.86811215,-0.22226383,0.3404639,0.7939164,-0.24318846,0.32520837,0.7609923,-0.19567133,0.28402182,0.7577652,-0.16782653,0.22270499,0.9177767,-0.21993026,0.32995573,0.8537662,-0.2147137,0.3250252,0.8206248,-0.17933169,0.29684645,0.8100725,-0.16195047
தி,105,0.19289312,0.4982254,5.3133085e-08,0.24158075,0.51695734,-0.04442848,0.3083359,0.487005,-0.06814303,0.35299456,0.44445118,-0.08488572,0.3887664,0.39926177,-0.10401492,0.29162362,0.446029,-0.07934686,0.3051953,0.4163832,-0.11785267,0.30154273,0.40153903,-0.14548412,0.30095324,0.38761094,-0.16492973,0.2651545,0.41536698,-0.07570532,0.28058547,0.3449583,-0.11931595,0.28094417,0.29724222,-0.15482694,0.28052184,0.26260397,-0.18178302,0.24032553,0.3957562,-0.07368881,0.25640917,0.33490807,-0.117767304,0.2729968,0.28908163,-0.15053391,0.2857346,0.25805724,-0.17315552,0.21675038,0.39015666,-0.07248929,0.2305996,0.3582846,-0.10802155,0.24465115,0.3384892,-0.12918995,0.2600844,0.31988907,-0.1463104
ழா,200,0.75471836,0.80200607,-4.8207966e-07,0.6708009,0.7278262,-0.015627697,0.6186096,0.6022335,-0.021924872,0.5802811,0.5118701,-0.0315495,0.5396227,0.4489072,-0.0417367,0.6930608,0.5050684,-0.023315908,0.70147526,0.38950527,-0.055402536,0.7136304,0.31477687,-0.07652007,0.7289072,0.2544971,-0.09149409,0.7510522,0.5066621,-0.033510257,0.7155006,0.5422797,-0.07740371,0.69268394,0.62283087,-0.08814071,0.6908694,0.6634666,-0.08911112,0.7965466,0.54857785,-0.046755377,0.75180316,0.6049894,-0.08573432,0.72671676,0.6676439,-0.07709249,0.7201313,0.6924143,-0.0637673,0.83109194,0.60715187,-0.062242977,0.80020684,0.644461,-0.08802559,0.76681733,0.6839353,-0.08166527,0.7486349,0.70032966,-0.07026257
பி,129,0.21385106,0.79792,-1.08034264e-07,0.2701184,0.74893737,-0.031050563,0.30625755,0.6649207,-0.053488575,0.31282043,0.5868797,-0.076400444,0.27708623,0.5380857,-0.09879816,0.28845304,0.52017605,-0.044105787,0.30831605,0.3952212,-0.076200135,0.3212994,0.31600326,-0.09329112,0.32635722,0.24775094,-0.1039172,0.23493117,0.5263543,-0.04953778,0.24370652,0.47684488,-0.11003615,0.2593539,0.588359,-0.12616012,0.26988804,0.6586932,-0.1221186,0.18723595,0.54732525,-0.05756279,0.19149053,0.50027263,-0.11138779,0.22125097,0.594449,-0.10808775,0.24066219,0.6621957,-0.09068651,0.14401397,0.57888025,-0.06817669,0.12103915,0.485174,-0.09949922,0.10994555,0.42768776,-0.10140621,0.10144286,0.3652736,-0.09622878
ச,55,0.30002815,0.72616756,3.368738e-07,0.35201848,0.67930907,-0.026813194,0.40324885,0.60145456,-0.050908808,0.44679257,0.5576558,-0.07758566,0.43439072,0.54065377,-0.1015682,0.33628002,0.47088927,-0.04008678,0.3714736,0.42345127,-0.09792564,0.40126726,0.48596498,-0.13591889,0.415052,0.5407717,-0.15346952,0.29618368,0.46790993,-0.058665,0.29383817,0.34000176,-0.10170825,0.2995583,0.25791335,-0.1324484,0.29861817,0.17767411,-0.15256995,0.25595903,0.49908638,-0.08381673,0.23285443,0.37240952,-0.12597562,0.22151396,0.29182702,-0.15325275,0.21241371,0.21468383,-0.16875228,0.22234288,0.5548912,-0.111020684,0.19054338,0.46969375,-0.1418169,0.16724862,0.4079985,-0.15526417,0.14830866,0.34259883,-0.16352229
னொ,244,0.8596586,0.5187177,-4.376112e-07,0.8105161,0.49686605,-0.033285897,0.78792214,0.43037713,-0.053543873,0.8227625,0.37828875,-0.069424644,0.871365,0.36491314,-0.080624305,0.7969427,0.35612133,-0.041918784,0.7846925,0.3191454,-0.07260718,0.7938293,0.36173186,-0.09115595,0.8019995,0.38840398,-0.098958634,0.83147824,0.34258378,-0.035982322,0.82180357,0.31809255,-0.07019921,0.83078176,0.37736648,-0.08394585,0.8370746,0.40401512,-0.08675577,0.8668988,0.3371275,-0.033001274,0.8617991,0.30638513,-0.06454517,0.8584908,0.36089516,-0.06953176,0.85509205,0.3953548,-0.06368385,0.90113056,0.3354875,-0.031861354,0.90887415,0.25702083,-0.049726095,0.9210984,0.2088508,-0.05365333,0.9320595,0.15871093,-0.052125704
ளு,215,0.2786617,0.6057799,-4.838775e-07,0.3564459,0.5905837,-0.04013374,0.4231985,0.5156044,-0.06788564,0.46846265,0.451389,-0.09126452,0.52412057,0.408102,-0.11418011,0.34961376,0.40348992,-0.0845487,0.34801906,0.35306686,-0.12345466,0.34483588,0.31297022,-0.1479029,0.33846778,0.28053537,-0.1662409,0.28672132,0.3900062,-0.08590306,0.29144803,0.48185882,-0.131064,0.30774924,0.5344408,-0.14774765,0.3188513,0.54551625,-0.16108388,0.23129992,0.4235858,-0.08905751,0.2401736,0.49975538,-0.13555402,0.2661711,0.5509638,-0.13864812,0.2849578,0.563999,-0.13968326,0.19078171,0.47606662,-0.09534101,0.16806132,0.46778098,-0.1343204,0.15778238,0.44805145,-0.14269853,0.14556664,0.4150566,-0.1469422
யோ,161,0.25196347,0.650819,5.217346e-07,0.30252624,0.6159939,-0.017659744,0.33713385,0.557611,-0.026393952,0.314623,0.50086975,-0.032866463,0.27083004,0.49647647,-0.040943466,0.3362838,0.45466256,-0.02705629,0.3782155,0.37902725,-0.04467625,0.4037638,0.33037618,-0.059705224,0.42477718,0.28902587,-0.07057175,0.30230746,0.43806973,-0.03337393,0.33343583,0.3485257,-0.045904763,0.35328966,0.28398734,-0.06057277,0.36850208,0.2294915,-0.07177274,0.26838076,0.44914436,-0.041176718,0.27523604,0.36129785,-0.055919375,0.28350282,0.29261032,-0.073880315,0.28973418,0.23370184,-0.08643096,0.230784,0.4844837,-0.05006935,0.22090784,0.4081746,-0.066428885,0.21586984,0.35521019,-0.07520578,0.2107237,0.30921328,-0.08088825
வா,188,0.26825953,0.68171275,3.5388155e-07,0.33231872,0.60588783,-0.011788447,0.37377608,0.5098218,-0.028599681,0.4153316,0.43935508,-0.047194988,0.45211568,0.39174792,-0.06288216,0.30668578,0.41945353,-0.04539042,0.2959975,0.31441712,-0.087856025,0.326081,0.3322537,-0.112708144,0.35148445,0.3738207,-0.12643728,0.26659027,0.43215618,-0.06540446,0.23323148,0.29824746,-0.11199318,0.22344127,0.2143358,-0.14653966,0.21146214,0.14384896,-0.17229274,0.23365633,0.4750834,-0.08551742,0.19801748,0.36426422,-0.12028729,0.18003206,0.27916166,-0.13580851,0.16510247,0.20966053,-0.14837432,0.20974226,0.5333216,-0.106488,0.17115176,0.45761728,-0.1297873,0.14808801,0.40304634,-0.13330367,0.1263335,0.3450571,-0.13690566
வ,187,0.14688563,0.55301267,7.8611656e-08,0.2030222,0.51851714,-0.037292313,0.24060744,0.43170235,-0.053984776,0.26451457,0.35653493,-0.068419226,0.2915846,0.3043894,-0.078607105,0.17238054,0.33356783,-0.029201027,0.16772953,0.2578717,-0.067382395,0.17864059,0.30847704,-0.091661505,0.18433459,0.3637443,-0.10049964,0.1304965,0.32933086,-0.026493404,0.120592855,0.2286917,-0.047571093,0.11746106,0.1662182,-0.062451016,0.11228055,0.10432157,-0.07283612,0.092644304,0.34714073,-0.031480104,0.08110729,0.2526973,-0.054089114,0.0777468,0.1865967,-0.0686327,0.0744458,0.12729123,-0.07659895,0.0577192,0.3830492,-0.039978337,0.032450937,0.30521762,-0.056822695,0.015577167,0.25248653,-0.06376492,0.0012035817,0.20194352,-0.067357734
சை,63,0.17237331,0.48817194,1.706817e-07,0.22481546,0.48025423,-0.038584117,0.2677562,0.45144105,-0.07040971,0.296935,0.43551806,-0.09933374,0.2952555,0.44042543,-0.12717311,0.23937118,0.3451631,-0.072189584,0.25046688,0.3162674,-0.12182706,0.2578068,0.3646733,-0.15112044,0.25609306,0.40535596,-0.16512841,0.19967446,0.34260765,-0.07762919,0.19761983,0.26072297,-0.11469164,0.20034409,0.21375802,-0.1368239,0.19824706,0.16497824,-0.15325958,0.1592505,0.36283472,-0.08737475,0.1476969,0.28009295,-0.12245137,0.14525399,0.23166175,-0.1447527,0.14162764,0.1821489,-0.15921384,0.12356509,0.40045145,-0.09918437,0.099915504,0.34312576,-0.12466054,0.08563107,0.30846083,-0.13674688,0.07277565,0.27013043,-0.1457485
யே,158,0.6710442,0.66311276,7.0789145e-07,0.6189194,0.62376523,-0.024379859,0.58702254,0.5422146,-0.037662603,0.56367165,0.47770554,-0.047961365,0.53344256,0.43572727,-0.06043303,0.6321307,0.47394833,-0.048160423,0.6177903,0.3786496,-0.07295943,0.60790026,0.31407806,-0.08889065,0.6014247,0.2596898,-0.100716434,0.6736205,0.47940573,-0.054997314,0.68562824,0.3743741,-0.07926792,0.69228125,0.30200976,-0.09663059,0.6980174,0.24190003,-0.108987294,0.7112177,0.5064471,-0.06320724,0.72844875,0.40773177,-0.09330004,0.73524916,0.33931667,-0.11269601,0.74025786,0.28056222,-0.12510003,0.7437885,0.548735,-0.071823046,0.7802434,0.48389822,-0.10467706,0.8025755,0.43598625,-0.118706025,0.82002646,0.3943093,-0.12652832
ரே,170,0.7236388,0.5569738,3.4363367e-07,0.6661788,0.5468874,-0.042979863,0.6138973,0.49469608,-0.07072441,0.57509923,0.43742013,-0.09249078,0.53161037,0.39973778,-0.11640565,0.67331856,0.43552774,-0.08775713,0.6446692,0.34521267,-0.12272857,0.62866366,0.2847006,-0.14186475,0.6189812,0.22940347,-0.1561662,0.7218654,0.41900986,-0.08890335,0.7194028,0.31530777,-0.12305488,0.7165569,0.24439624,-0.143044,0.7186943,0.18143623,-0.1596088,0.7668431,0.4250956,-0.09121838,0.77672195,0.32814783,-0.12879685,0.7790876,0.25863642,-0.14735644,0.78221196,0.19462922,-0.16095987,0.80847293,0.44899803,-0.0954751,0.8414999,0.37882298,-0.13131133,0.86386234,0.33000994,-0.14544167,0.8817608,0.2839958,-0.15567477
த்,19,0.2391817,0.5713942,5.6683564e-07,0.29857153,0.5203613,-0.029329237,0.3381453,0.43837535,-0.044627935,0.36747915,0.36733487,-0.057190508,0.39997938,0.31853306,-0.07194725,0.28435594,0.34502915,-0.05184669,0.30477002,0.23928627,-0.078399815,0.317968,0.17523299,-0.096355446,0.32707033,0.11826353,-0.110924184,0.2397966,0.348496,-0.058285076,0.23658003,0.23956084,-0.0900776,0.23639151,0.1679542,-0.11584412,0.23437344,0.10638915,-0.13465977,0.20048465,0.38244638,-0.06569063,0.1857546,0.285928,-0.100704275,0.18408677,0.21856631,-0.12552121,0.1815466,0.15626039,-0.1427879,0.16794872,0.4327857,-0.07381992,0.1557411,0.38606995,-0.10737903,0.1587083,0.36951384,-0.122213736,0.1597968,0.35195205,-0.13156398
யே,158,0.19997354,0.75939226,7.215526e-07,0.25038671,0.68911374,-0.033160243,0.26688296,0.59606445,-0.051961932,0.20428373,0.5415798,-0.06830458,0.13700955,0.54570484,-0.08714917,0.25391603,0.46928886,-0.045111287,0.2712091,0.34823483,-0.06857518,0.27746984,0.26731262,-0.08799401,0.2774304,0.20118374,-0.1036753,0.19604763,0.4637208,-0.050631385,0.18896934,0.32514372,-0.07253997,0.18110946,0.23488784,-0.095357515,0.1744912,0.16699675,-0.11262314,0.14914352,0.49207202,-0.05857153,0.1323306,0.36541253,-0.0797346,0.12438607,0.27663285,-0.10346655,0.11836146,0.20562223,-0.12002498,0.107208505,0.5456703,-0.06933263,0.09115116,0.45101514,-0.08898009,0.08013852,0.3820967,-0.10159337,0.07131599,0.32040083,-0.11054549
லௌ,186,0.19511601,0.60004175,-4.454829e-07,0.2793927,0.57086194,-0.04661197,0.34217966,0.48198587,-0.06904772,0.36713415,0.4001338,-0.08449873,0.40030643,0.33234173,-0.09417494,0.26082298,0.33412284,-0.056154776,0.26500157,0.39908156,-0.09867599,0.27255365,0.46005294,-0.121196404,0.2738593,0.45669848,-0.13403203,0.1959387,0.34460896,-0.049878336,0.21202657,0.4362077,-0.086083874,0.23006782,0.4955822,-0.09653495,0.23546009,0.47901016,-0.10478367,0.14389719,0.3813577,-0.04927098,0.1604884,0.45511016,-0.08816753,0.17963746,0.5021623,-0.08819816,0.18101193,0.48106718,-0.08662447,0.10389303,0.42825374,-0.052127473,0.11187495,0.46474594,-0.08093983,0.11803962,0.4889398,-0.0830319,0.10734455,0.470473,-0.08182953
டூ,84,0.71962494,0.5014101,5.752892e-07,0.65969086,0.4748687,-0.031178694,0.60699654,0.4090107,-0.049211226,0.5670045,0.345053,-0.062005326,0.5252082,0.30754188,-0.07503229,0.6580849,0.33646122,-0.06755472,0.63238764,0.23575038,-0.09415354,0.6194705,0.17728758,-0.10713698,0.6084744,0.1250501,-0.117294624,0.70364046,0.32823378,-0.07003684,0.7175371,0.22074321,-0.10251696,0.72705156,0.14722313,-0.121584974,0.734311,0.085836634,-0.1360305,0.73900574,0.34495783,-0.07254575,0.7629101,0.2977073,-0.11121035,0.76150435,0.26854822,-0.13181132,0.75837225,0.24258289,-0.144795,0.7657255,0.37452275,-0.075499736,0.7857398,0.3688299,-0.11267538,0.78580034,0.3966202,-0.12532738,0.7843062,0.4201346,-0.13335246
ஏ,7,0.21699016,0.46099547,-1.7707731e-07,0.3058077,0.48819137,-0.03293171,0.37415177,0.52641714,-0.06337678,0.39556372,0.56729937,-0.09046186,0.3636193,0.60236824,-0.1161402,0.32605937,0.42047706,-0.08095274,0.34021094,0.55507624,-0.11677295,0.3309385,0.58363944,-0.13778618,0.31494394,0.56175065,-0.15243272,0.265401,0.4229662,-0.08595286,0.27844965,0.58870614,-0.113665745,0.27488232,0.5848974,-0.11794628,0.26982862,0.539518,-0.12736781,0.21384184,0.44477874,-0.09175515,0.22906987,0.604118,-0.11286023,0.23057038,0.5878929,-0.10472338,0.23332147,0.5417222,-0.103418,0.17453668,0.47410157,-0.102293484,0.19221587,0.6041622,-0.11543965,0.19125381,0.5907804,-0.10863425,0.1841256,0.55169976,-0.107068114
தா,104,0.17748803,0.5087891,8.8243226e-08,0.24202278,0.4505257,-0.024196984,0.2814222,0.36802375,-0.04184722,0.29289633,0.30103278,-0.061320096,0.27964485,0.244697,-0.08072125,0.22182065,0.21290195,-0.025128929,0.20549436,0.08093498,-0.061520047,0.21659167,0.06431777,-0.09111811,0.2318009,0.07531621,-0.10879577,0.18243425,0.2251851,-0.035456676,0.16196528,0.09322626,-0.062118806,0.16216119,0.04010938,-0.089758046,0.1642282,0.0065033734,-0.11072371,0.14746822,0.26066154,-0.050534826,0.12723099,0.15189241,-0.075996295,0.12569092,0.09277756,-0.09705168,0.12670153,0.047362,-0.113332346,0.115553945,0.31616983,-0.06805662,0.11187058,0.24950534,-0.08924009,0.11825117,0.20499972,-0.099041775,0.12488495,0.1664554,-0.10704662
யி,153,0.21438107,0.74539566,8.203551e-07,0.25465217,0.6801261,-0.03766901,0.27098605,0.59471893,-0.060390566,0.21044658,0.55939925,-0.08036015,0.14898393,0.5716305,-0.10300891,0.24739046,0.46337554,-0.055363342,0.26356593,0.34393418,-0.082280114,0.26895228,0.26283553,-0.10339184,0.266697,0.19277072,-0.12062497,0.18959448,0.4678146,-0.060273804,0.1756619,0.3376903,-0.088648155,0.16313304,0.24998665,-0.11603688,0.15166152,0.17822257,-0.13581017,0.14736423,0.5038141,-0.06720708,0.12234819,0.38342503,-0.094729125,0.10735193,0.29886562,-0.11985255,0.09397897,0.22654995,-0.13636477,0.11300938,0.56053317,-0.07691092,0.09464991,0.46907622,-0.10161033,0.07946654,0.40259504,-0.115260884,0.06554772,0.3432287,-0.12425299
ணா,92,0.77628046,0.44851375,2.1679425e-07,0.7230723,0.4336138,-0.015772808,0.68289226,0.40452498,-0.04077257,0.6681681,0.37049714,-0.06417706,0.65505874,0.35058242,-0.09030631,0.6578455,0.40537333,-0.07450941,0.61291176,0.4064884,-0.11714257,0.57411575,0.41198307,-0.14636491,0.54569954,0.41880572,-0.16373144,0.6891979,0.40425104,-0.08455513,0.68643934,0.40929592,-0.12132286,0.67177266,0.4296198,-0.12701438,0.6597473,0.44416127,-0.12868753,0.7289506,0.41746673,-0.09405852,0.72257054,0.43879545,-0.12465698,0.70285565,0.45775756,-0.10888661,0.69043726,0.46732435,-0.09364126,0.76482236,0.43849108,-0.10471683,0.7498946,0.46718648,-0.124759175,0.7299886,0.48416713,-0.108958445,0.7182448,0.49556616,-0.09263935
சை,63,0.6862621,0.5986335,-1.2479849e-06,0.6200893,0.51688755,-0.025121449,0.57824755,0.39221403,-0.034927238,0.5555997,0.30025065,-0.04357471,0.5253167,0.23646566,-0.048373636,0.68615943,0.2920443,-0.022275636,0.64156544,0.3202098,-0.04998618,0.63556814,0.3949605,-0.06509363,0.6427659,0.4338053,-0.073984765,0.7363519,0.31484708,-0.025899239,0.68605214,0.36462677,-0.05406278,0.67024785,0.43978634,-0.063417114,0.6713896,0.46937758,-0.067983,0.7786261,0.36068615,-0.0335871,0.73024833,0.40816638,-0.06509484,0.7074783,0.46812895,-0.06210276,0.70531374,0.48501584,-0.05596382,0.8136792,0.4155385,-0.043476455,0.7782365,0.44224876,-0.06460901,0.74765563,0.48150593,-0.06045571,0.7372573,0.49478215,-0.053730007
பா,128,0.19586179,0.5977637,-4.3042323e-08,0.24658963,0.57464254,-0.019527793,0.29008737,0.5262273,-0.039034817,0.31452248,0.4803324,-0.058641985,0.29089502,0.45092425,-0.07869689,0.2746578,0.39341697,-0.040070545,0.3178221,0.31045747,-0.06064673,0.34555233,0.2632449,-0.07246496,0.3657705,0.21954682,-0.082448915,0.2401453,0.39046696,-0.050402075,0.29280257,0.36475217,-0.088096716,0.30499455,0.4314905,-0.10322924,0.30030575,0.47476226,-0.10852519,0.20373692,0.40728545,-0.06138526,0.24346776,0.39176932,-0.09800806,0.27138683,0.44955102,-0.10602928,0.281138,0.4888052,-0.10661117,0.16913444,0.4366223,-0.07321844,0.15390304,0.37066576,-0.098178916,0.14898793,0.32678717,-0.1065753,0.14161167,0.2830033,-0.11217273
ர,163,0.22630252,0.78212446,4.4538336e-07,0.3119129,0.7358726,-0.03727211,0.38451147,0.61119294,-0.059130713,0.44236076,0.51652265,-0.0842267,0.49292374,0.45182437,-0.10368613,0.3071366,0.49887815,-0.042290725,0.32785198,0.38522953,-0.10907335,0.34146085,0.44425374,-0.14425272,0.3447431,0.5017038,-0.15408607,0.24914539,0.49336892,-0.052357405,0.26982573,0.36156383,-0.11573641,0.28352767,0.27356213,-0.15002033,0.28734195,0.18848568,-0.16522264,0.19022341,0.5215114,-0.06921328,0.21295366,0.47409895,-0.14544013,0.23996764,0.5822816,-0.15345694,0.2566732,0.6579057,-0.13729641,0.13555957,0.57003397,-0.088101104,0.15614313,0.55741775,-0.13787544,0.18998635,0.62911457,-0.13222864,0.21165562,0.68166125,-0.114556566
தௌ,114,0.16411707,0.5651048,7.772323e-07,0.21935463,0.54480517,-0.0403802,0.2657548,0.47359788,-0.05831277,0.3017957,0.407026,-0.0700634,0.3412717,0.36140287,-0.0849072,0.21743487,0.37642074,-0.060200118,0.24955855,0.2959595,-0.08739305,0.27062857,0.24225402,-0.10727963,0.29012215,0.19267252,-0.12341413,0.1730265,0.36772415,-0.061791934,0.17453858,0.27660492,-0.09019975,0.17614369,0.21467936,-0.11575978,0.18082707,0.16034864,-0.1356216,0.13234103,0.3888057,-0.06526166,0.11912895,0.311247,-0.10511636,0.11179389,0.26301262,-0.13214278,0.109358065,0.21766682,-0.15104003,0.09517194,0.4295719,-0.07014158,0.07529785,0.40992463,-0.11119221,0.0748571,0.44345334,-0.12563439,0.08190784,0.4754081,-0.13403063
ணௌ,102,0.83886456,0.7195538,3.297026e-07,0.78558266,0.7066547,-0.053093366,0.73516786,0.6589205,-0.097777635,0.71339744,0.62141955,-0.14233848,0.7081924,0.5616983,-0.184756,0.71923244,0.44771636,-0.074276514,0.6884273,0.3034842,-0.12231803,0.6689662,0.20547241,-0.1459944,0.66021085,0.1272724,-0.16078435,0.7695256,0.44383463,-0.07367201,0.7352433,0.3846862,-0.14619914,0.72362053,0.48887783,-0.1582499,0.7253693,0.5457031,-0.15092751,0.8262171,0.45463356,-0.07885114,0.802191,0.41174844,-0.14706093,0.776842,0.5027385,-0.1361482,0.76412433,0.562851,-0.11111512,0.8807847,0.475728,-0.088547856,0.9025403,0.366689,-0.137152,0.91425705,0.2943328,-0.14175043,0.9247943,0.22015901,-0.13445541
ளொ,220,0.6380237,0.44812578,-2.7164964e-07,0.5938837,0.40618622,-0.018572038,0.5741902,0.3245748,-0.030744843,0.6075553,0.27369675,-0.04297302,0.65912116,0.27179292,-0.05003661,0.60355836,0.23945116,-0.014099155,0.6007994,0.19243269,-0.039492078,0.59661806,0.24435152,-0.054095916,0.59814066,0.2797466,-0.06263208,0.6443503,0.24403709,-0.015678067,0.64273024,0.2003233,-0.04398984,0.6293671,0.2601831,-0.05135581,0.6286302,0.2950641,-0.051977783,0.6816709,0.26220676,-0.021949083,0.68918484,0.21923587,-0.04881554,0.66140383,0.26268637,-0.048977863,0.64421093,0.29959017,-0.04387569,0.71476084,0.28802297,-0.030080711,0.7526845,0.23695834,-0.053219657,0.77828145,0.20382163,-0.06417542,0.8024966,0.16993788,-0.06906878
