class_name,class_label,landmark_0_x,landmark_0_y,landmark_0_z,landmark_1_x,landmark_1_y,landmark_1_z,landmark_2_x,landmark_2_y,landmark_2_z,landmark_3_x,landmark_3_y,landmark_3_z,landmark_4_x,landmark_4_y,landmark_4_z,landmark_5_x,landmark_5_y,landmark_5_z,landmark_6_x,landmark_6_y,landmark_6_z,landmark_7_x,landmark_7_y,landmark_7_z,landmark_8_x,landmark_8_y,landmark_8_z,landmark_9_x,landmark_9_y,landmark_9_z,landmark_10_x,landmark_10_y,landmark_10_z,landmark_11_x,landmark_11_y,landmark_11_z,landmark_12_x,landmark_12_y,landmark_12_z,landmark_13_x,landmark_13_y,landmark_13_z,landmark_14_x,landmark_14_y,landmark_14_z,landmark_15_x,landmark_15_y,landmark_15_z,landmark_16_x,landmark_16_y,landmark_16_z,landmark_17_x,landmark_17_y,landmark_17_z,landmark_18_x,landmark_18_y,landmark_18_z,landmark_19_x,landmark_19_y,landmark_19_z,landmark_20_x,landmark_20_y,landmark_20_z
ஙா,44,1.2880859,-1.0151305,-0.6986341,1.1734896,-0.8664634,0.41257888,0.89767003,-1.0873257,0.91742134,0.6093915,-1.179062,1.1404164,0.3037558,-1.0342716,1.2235091,1.1011893,-0.79306215,0.5434607,1.1555272,-0.9708096,0.69376004,1.167133,-1.1496198,0.5511231,1.1684291,-1.1873254,0.3658525,1.2093124,-0.9883712,0.7569788,1.2538626,0.113159224,0.8778029,1.1687754,0.20631486,1.0180136,1.1234349,0.22578491,0.9987635,1.2798902,-0.9440275,0.96397036,1.2870665,0.050940968,1.1494124,1.2333544,0.07249742,1.3387694,1.2124033,0.031021778,1.2794849,1.3148098,-0.92058134,1.0995327,1.3126686,-0.15803625,1.0467213,1.2554395,0.038049947,1.0622984,1.2218187,0.11292414,1.0438964
ஒ,9,-0.6488777,-1.271678,-0.3688817,-0.4669651,-0.86040515,-0.24950804,-0.22400461,-0.016225735,-0.63861716,-0.14386559,0.69555515,-0.7652257,-0.29199478,1.0047991,-0.82207286,-0.36368445,0.034658268,-1.484996,-0.36155334,1.5452557,-1.3564528,-0.468877,1.4493237,-1.2804521,-0.56191534,1.1258833,-1.2575203,-0.5167773,0.045348432,-1.5628967,-0.50419974,1.4714872,-1.058101,-0.52659506,1.084373,-0.6127601,-0.5379355,0.7646488,-0.5208684,-0.6015282,0.028406903,-1.576333,-0.5720995,1.2814925,-0.82386136,-0.58421487,0.87473816,-0.19557285,-0.5849358,0.53650606,-0.028355153,-0.6404073,-0.053089913,-1.618488,-0.5759497,1.0054657,-1.0113373,-0.56643826,0.7942903,-0.6225372,-0.5774884,0.5354497,-0.49443877
ஞொ,76,-0.48486966,0.5578162,-0.62495613,-0.42126366,0.3696262,0.886611,-0.2791812,0.03571954,0.59413916,-0.08857705,-0.082148865,0.3849898,-0.21837267,-0.111926384,0.34843358,-0.4891112,-0.06437792,1.3030558,-0.38459048,-0.12644602,0.8294795,-0.2653636,0.42135173,0.4752767,-0.16641255,0.7900627,0.32043046,-0.50971085,-0.00864079,0.92197376,-0.3539043,-0.20888674,0.014540562,-0.20958671,0.31431788,-0.36616775,-0.10111821,0.66408,-0.27664703,-0.55139834,-0.046649944,0.3958494,-0.5524568,-0.6376133,0.07030247,-0.5348456,-1.056455,-0.5546638,-0.50964177,-1.2814949,-0.8215165,-0.5826478,-0.034718633,-0.07703361,-0.7222965,-0.355245,0.035930417,-0.84374845,-0.58346206,-0.21295735,-0.9380272,-0.7730677,-0.42378774
ம,139,-0.6917668,-0.36004788,0.7527933,-0.64008904,-0.5103252,-0.2717099,-0.62396085,-0.6543747,0.16038872,-0.4912365,-0.8298222,0.3398629,-0.29149282,-0.8091823,0.45329875,-0.7067946,-0.66110706,0.51233494,-0.6868196,-0.9711651,0.71657914,-0.6542173,-1.0396225,0.84622663,-0.62072587,-1.0038571,0.91199654,-0.73370165,-0.7173529,0.74248964,-0.8247568,-1.1060082,0.75961906,-0.85953027,-1.1991442,0.7000246,-0.86912864,-1.1702647,0.6288257,-0.7376502,-0.78008336,0.95707715,-0.8512538,-1.1938589,0.8568318,-0.86281294,-0.8495576,0.7905978,-0.8465783,-0.51371086,0.7592372,-0.74819905,-0.78532505,1.092457,-0.83989584,-1.0335094,0.9123656,-0.9225581,-1.1491714,0.6795305,-0.97654855,-1.1778144,0.52920514
பீ,130,-0.7087801,-0.16657971,0.29029983,-0.72635037,-0.034079794,0.726891,-0.69228333,0.11144371,0.43759972,-0.59351504,0.17447849,0.2441651,-0.6861123,0.12675226,0.10194397,-0.55606586,-0.14581056,0.53519005,-0.37834963,-0.17201059,0.70789224,-0.17074458,-0.27686659,0.79642224,-0.0034842326,-0.2610165,0.791829,-0.538355,-0.16272935,0.33899352,-0.37611055,-0.036178313,0.08878001,-0.38052025,0.34748566,0.071483366,-0.4213218,0.60911417,0.17358942,-0.5394812,-0.26606712,0.16649973,-0.40533364,-0.17013675,0.023259444,-0.34415618,0.17323513,-0.0301596,-0.33676758,0.43025392,-0.011579801,-0.55240613,-0.38268512,0.020946678,-0.5342773,-0.7145784,-0.0014105166,-0.5021882,-0.9090133,-0.20167327,-0.47543305,-0.99413496,-0.36500534
வோ,197,-0.2403711,0.15208271,0.44122082,-0.08034057,-0.11913944,0.27036104,0.10322506,-0.4552292,0.42146426,0.25879124,-0.69245464,0.39245504,0.46602687,-0.8218784,0.39699855,-0.23913665,-0.47289303,0.89731187,-0.40948278,-0.8309608,0.58499336,-0.32703212,-0.56398904,0.43307123,-0.22445539,-0.15951797,0.45695361,-0.32573998,-0.42806083,0.8120699,-0.47038603,-0.99347806,0.94745785,-0.53348196,-1.1855087,0.83357877,-0.57850784,-1.204965,0.69790196,-0.3675424,-0.36900884,0.5951205,-0.50662726,-0.94826335,0.85175335,-0.6144192,-1.2941245,0.6382338,-0.6908388,-1.3980516,0.38992742,-0.3996954,-0.26884583,0.31448138,-0.5146734,-0.621701,0.5318042,-0.60731715,-0.80671906,0.4692539,-0.6732419,-0.88624066,0.37518525
ஙீ,46,1.2924517,-1.0842733,1.1620986,1.1918817,-1.0894064,-0.12485215,0.9561791,-1.0854884,-0.13242868,0.63098264,-1.0406848,-0.1621419,0.29844335,-1.0119066,-0.15646887,1.1043307,-0.94392824,-0.4035901,1.0186837,-1.1882311,-0.29055113,0.937138,-1.2587705,-0.15004413,0.86770403,-1.2694634,-0.101682715,1.2029883,-1.0395583,-0.49398166,1.267434,-1.1516792,-0.5035733,1.2993343,-1.2135035,-0.5619996,1.3112761,-1.1815969,-0.5656548,1.266048,-1.0850613,-0.51071745,1.27681,-0.5629375,-0.6539897,1.2224385,-0.10641575,-0.47486585,1.1669513,0.2119983,-0.240104,1.2990203,-1.0840338,-0.5065085,1.2872368,-0.5315595,-0.6883716,1.2325971,-0.11400168,-0.55494624,1.1735514,0.21872959,-0.35798666
யெ,157,-0.7574752,1.1100962,1.1918305,-0.7821665,0.888876,-0.3467553,-0.9181717,0.61130154,-0.13730697,-1.4428213,0.5255644,-0.046412516,-1.8054808,0.653497,-0.062726535,-0.7284523,0.33672184,0.2830471,-0.7185823,-0.22022152,0.47010893,-0.7130738,-0.5896351,0.43009162,-0.7102379,-0.7675793,0.32562143,-0.79542017,0.27108076,0.2650699,-0.88506114,-0.52253217,0.5699182,-0.92448795,-0.87287366,0.37951678,-0.9390466,-0.96940064,0.17168076,-0.82181305,0.28898007,0.22957247,-0.9162838,-0.5759846,0.56763387,-0.9814081,-1.0290446,0.14499922,-1.0175917,-1.2045175,-0.20512734,-0.8392285,0.39659768,0.15155433,-0.88096917,-0.22735387,0.2832773,-0.9212844,-0.6017911,0.03825883,-0.9436736,-0.80660945,-0.17906615
கௌ,42,-0.8811439,1.3230679,-1.3430258,-0.77041507,0.98789984,-0.46976918,-0.7354782,0.49001473,-0.46362796,-0.62546617,0.11346599,-0.43653235,-0.33673272,-0.260755,-0.26270288,-1.22744,0.39741454,-0.16204235,-0.9593689,1.0602552,-0.36309475,-0.93189925,1.357311,-0.35848072,-1.042179,1.2175156,-0.4003854,-1.2008024,0.738468,-0.17105402,-0.8137228,1.3741428,-0.2346863,-0.7817446,1.4002798,-0.09340312,-0.88426566,1.1581635,-0.11438017,-1.109899,1.0981694,-0.24300034,-0.73856646,1.648126,-0.15201113,-0.747814,1.5497224,0.1434807,-0.8839461,1.19954,0.14520426,-1.0163913,1.3629106,-0.38116083,-0.71883935,1.9166869,-0.30604175,-0.6900152,1.8866413,-0.27157375,-0.77038664,1.6334368,-0.31596696
ரோ,173,-0.8420467,0.7682324,-0.455746,-0.74093837,1.3730934,-0.39451057,-0.54060614,1.5968792,-0.4385508,-0.36545953,1.2325375,-0.38468733,-0.23664202,0.719436,-0.45059946,-0.26949036,2.3734822,-1.2086505,0.00626588,1.8775543,-1.147898,0.14164679,1.2788522,-1.1283703,0.25053555,0.88917994,-1.1248393,-0.32742336,1.9036885,-1.0647019,-0.1997492,0.97247416,-1.1870793,-0.20742194,0.42214075,-1.4136472,-0.21897879,0.20601532,-1.5082877,-0.3841294,1.3003974,-0.80940086,-0.32933968,0.44135427,-1.0081629,-0.34787807,-0.12146062,-1.4037994,-0.3763649,-0.3796915,-1.5242388,-0.42317557,0.6814388,-0.43263885,-0.33603173,-0.04751116,-0.6997783,-0.29380816,-0.5008794,-1.0637348,-0.26377797,-0.75045615,-1.24792
ப்,21,0.9500376,-0.88806754,-0.87851524,0.80363274,-0.88771105,-0.77655745,0.60246605,-0.747309,-1.036404,0.5582068,-0.5102133,-1.145658,0.8030778,-0.29881972,-1.0706445,0.73935694,-1.3431234,0.3932921,0.4574422,-0.464447,0.01577856,0.5255791,0.044983372,-0.064908795,0.6435606,0.1615468,-0.06276154,0.86506784,-1.3498429,0.46662658,0.6161865,-0.5609,0.21221094,0.66791534,-0.042689957,0.4708243,0.7357993,0.020196198,0.71299464,0.9558952,-1.3216294,0.36995915,0.77227396,-0.674602,0.2544735,0.79163146,-0.2429648,0.7498674,0.8405441,-0.19909965,1.0450069,1.020025,-1.2709174,0.16244373,0.88295573,-0.7390268,0.3354365,0.8628968,-0.3409559,0.6414174,0.88331014,-0.23236565,0.86245084
உ,4,-0.8196053,1.3927255,-1.6048679,-0.859192,1.2129498,-0.22529392,-0.8818648,1.0775325,-0.45451885,-0.9917688,0.9084095,-0.5746318,-1.2713128,0.91981834,-0.5131978,-1.0705293,0.43901238,0.39895263,-0.9119714,0.8856416,0.061476074,-0.88905567,1.322545,-0.12505454,-1.0008863,1.3169457,-0.25640413,-1.0612124,0.5870054,0.27389297,-0.8965237,0.93891686,0.13957168,-0.8146667,1.2178617,0.16991267,-0.87217695,1.1305572,0.1668187,-1.0259557,0.8044315,0.08063815,-0.86086804,1.1017891,0.05376017,-0.8000096,1.2773713,0.30257136,-0.88615286,1.1198492,0.37324885,-0.98307896,1.0095567,-0.16468878,-0.7942192,1.4126445,-0.0572353,-0.71516806,1.5603659,0.1442164,-0.7509252,1.4445143,0.25865418
ஙொ,52,0.30727166,0.55616415,-1.1222225,0.6485841,0.3295936,-0.3872354,0.9527214,0.088576555,-0.21646136,0.94930017,-0.12655708,-0.14595333,0.63008076,-0.03139816,-0.030220816,0.37982145,-0.26810187,0.5309442,0.56851155,0.23503137,0.16333348,0.67899394,0.7377915,0.056249365,0.750914,1.0313389,0.16595392,0.16952752,-0.11738863,0.62632084,0.33922866,0.29441428,0.13680391,0.45403588,0.7494625,0.058356665,0.5269792,1.00358,0.19530112,0.027159678,0.024686385,0.59347814,0.16399018,0.2890141,0.0018453173,0.31134805,0.6401149,-0.23060162,0.40716398,0.8710723,-0.124419644,-0.044054776,0.13561513,0.5522808,-0.11811537,-0.2795023,0.37289098,-0.1900253,-0.5636982,0.13513754,-0.2520965,-0.71441203,0.040637925
க்,13,-0.7534341,-0.584094,-1.3483337,-0.7121782,-0.8492053,0.079027936,-0.6616032,-1.1797265,0.24859183,-0.51349694,-1.3021332,0.34536546,-0.24423496,-1.3092723,0.46528542,-0.92238826,-1.1543723,0.23289122,-0.89443547,-0.44469935,0.38917938,-0.89605296,0.09524312,0.5662824,-0.9647833,0.22627328,0.6446415,-0.91951674,-0.97761816,0.33837563,-0.83296853,-0.20280875,0.6011033,-0.79072016,0.19750802,0.7871484,-0.83144337,0.2181444,0.7709001,-0.8941022,-0.8167782,0.4533424,-0.7937992,-0.2165463,0.6510083,-0.76588523,0.057105258,0.8471917,-0.8153189,0.026802015,0.7915006,-0.86792535,-0.74193895,0.53416413,-0.7580449,-0.3011452,0.7249452,-0.6995596,-0.0070742993,0.8867917,-0.7096352,0.077748016,0.89810485
ரா,164,1.3306409,-0.13945828,-1.1819286,1.2704395,-0.27384806,0.11762739,1.1539389,-0.48061714,0.4351415,0.8822156,-0.4665758,0.5028268,0.54956394,-0.48694602,0.4922178,1.3331767,-0.07089412,0.44369328,1.4237438,-0.2609472,0.5692505,1.4205338,-0.4593313,0.6205332,1.4134829,-0.5757863,0.5546573,1.4163427,-0.118958615,0.4729669,1.3721102,0.6477249,0.30687207,1.2640619,0.84018606,0.428713,1.2241573,0.83212686,0.49004355,1.4509277,-0.04447644,0.477532,1.3964889,0.59749806,0.31475005,1.3116274,0.7371411,0.57661504,1.2832953,0.6734363,0.68961793,1.4569913,0.009019885,0.43217954,1.4135729,0.5315501,0.2604848,1.3224323,0.78631985,0.36588728,1.2770227,0.8673784,0.45652556
சே,62,-1.1649688,-1.1666795,-0.39600018,-1.5790025,-0.8257109,1.938954,-2.1110299,-0.10505934,1.8796535,-2.4031842,0.4402773,1.8461725,-2.373723,0.6676036,1.8031042,-1.6917607,0.71766263,1.3189192,-1.9620506,1.2874259,1.659638,-2.04834,1.2342398,1.8343089,-2.0445895,1.1659527,1.9428232,-1.3923268,0.63243896,1.4662192,-1.5920283,0.9962449,1.8341724,-1.6144859,0.8423715,2.0296628,-1.5798837,0.7952388,2.0690002,-1.1861827,0.3484454,1.6939638,-1.3191311,0.65868115,2.0859683,-1.3555642,0.538186,2.1293018,-1.3564154,0.49345955,1.9836202,-1.040789,-0.041900784,1.915339,-1.0730219,0.26677465,2.222388,-1.0673773,0.32695642,2.245638,-1.0421973,0.386412,2.1457229
ட்,17,-0.08029511,-2.41764,-0.2472611,-0.1918415,-2.727225,2.633686,-0.2790478,-2.608271,2.5028038,-0.30087706,-2.2650282,2.3563578,-0.25906172,-1.9829714,2.1871617,-0.10614988,-1.7695601,1.6051896,-0.11909315,-1.4797807,1.8958038,-0.1331452,-1.3454747,2.0107863,-0.12938325,-1.1753758,2.0484047,0.005934168,-1.689048,1.4721208,0.01130686,-1.513366,1.8296608,0.017503023,-1.3437096,1.8935765,0.025675181,-1.1536816,1.8225174,0.07912663,-1.7753308,1.4303865,0.09239295,-1.7588605,1.8933676,0.08782247,-1.7237355,1.7843696,0.08311396,-1.5739669,1.5202004,0.13540898,-1.9167713,1.4125386,0.1533206,-1.911897,1.7194517,0.15668209,-1.8414164,1.6268946,0.15577072,-1.6819745,1.4496266
தொ,112,-0.88571084,-0.8504634,0.7016305,-0.88003707,-1.0239438,0.14948586,-0.90080225,-1.1801299,0.65488964,-0.80005443,-1.2592831,0.9063004,-0.5898791,-1.2575101,0.99788135,-0.96279246,-1.2197024,1.1742667,-1.1181772,-1.359438,1.4313464,-1.2029903,-1.4212992,1.4117237,-1.2433068,-1.3954308,1.3455303,-0.9172396,-1.2096424,1.363576,-1.0187949,-1.477437,1.5965035,-1.0559329,-1.5065416,1.409187,-1.0592988,-1.4462436,1.197105,-0.8998302,-1.2661079,1.53814,-0.96393275,-1.6538312,1.6554327,-1.0040101,-1.8111851,1.2411637,-1.0164857,-1.767268,0.87073576,-0.90818936,-1.302516,1.6392851,-0.93582106,-1.6288644,1.6085929,-0.9166816,-1.4860386,1.478559,-0.8766261,-1.1963687,1.3302627
டு,83,-0.51744795,0.014972126,-0.05705675,-0.39452448,-0.06247224,-0.24940597,-0.1783801,-0.1393789,-0.14618814,0.1633178,-0.06380809,-0.08716402,0.48550242,0.04308557,-0.0272993,-0.3054188,-0.43840072,0.5338939,-0.29427537,-0.66734004,0.6075681,-0.25016743,-0.8603583,0.69677705,-0.22115263,-0.92319214,0.70938575,-0.3938179,-0.4431701,0.64899,-0.32632086,-0.357953,0.8874253,-0.37840974,0.22855368,1.3836565,-0.4245661,0.31885457,1.6530381,-0.45927268,-0.47188765,0.67221475,-0.40515053,-0.41861778,0.6638857,-0.4174323,0.03657876,1.1844382,-0.46206415,0.0569004,1.4174974,-0.51849806,-0.5169744,0.63600504,-0.47168964,-0.54596275,0.8077881,-0.42346367,-0.13297151,1.3282676,-0.44108507,0.021530582,1.5898085
யி,153,-1.2432494,-1.3054252,-0.4900341,-1.6824297,-0.90935344,2.200203,-2.2521663,-0.21381497,2.1362865,-2.559795,0.30710483,2.1059322,-2.5162957,0.5453697,2.0378828,-1.7965714,0.6172855,1.0945543,-2.1200287,1.2351674,1.5300754,-2.228288,1.2122688,1.804587,-2.2256193,1.1513493,1.9733465,-1.490634,0.4722872,1.1987292,-1.7196463,0.91059667,1.6609975,-1.7500914,0.80446315,1.9293848,-1.7054867,0.774339,2.0070179,-1.2785932,0.14231037,1.4321971,-1.4312377,0.5062973,1.9501852,-1.4694655,0.4126075,2.0367854,-1.4584446,0.37053245,1.9003272,-1.1262246,-0.27248454,1.6829067,-1.1732737,0.075637884,2.0563972,-1.1656083,0.14658698,2.0959303,-1.1317852,0.19704346,2.0069764
ய,151,-1.2460445,-1.2497113,-0.5640071,-1.6910385,-0.83923244,2.2514577,-2.2669706,-0.13174838,2.2031634,-2.5809598,0.37529832,2.1673553,-2.539499,0.58734614,2.097423,-1.8249788,0.72014093,1.2044468,-2.1398535,1.3092244,1.6411631,-2.2228305,1.2106366,1.9032828,-2.2028818,1.1028712,2.0563476,-1.5125539,0.57157254,1.3017669,-1.7281665,0.9537351,1.788953,-1.7422875,0.77580965,2.0370934,-1.6903529,0.7077344,2.0866752,-1.2937133,0.22713514,1.5237609,-1.4369347,0.544806,2.0636988,-1.4740684,0.40909868,2.1190844,-1.4648209,0.35185078,1.9423335,-1.1358176,-0.20791234,1.7591103,-1.1794376,0.09012539,2.1187208,-1.1733365,0.1368917,2.1271,-1.1425048,0.18574177,2.0109215
டோ,89,-0.56665593,-0.22848056,-0.00824335,-0.48336756,-0.26653567,-0.172351,-0.3079677,-0.44628593,-0.027593752,0.011344962,-0.41468716,-0.003065062,0.31617108,-0.29933298,-0.006773682,-0.4474365,-0.7012112,0.6814511,-0.4739873,-0.93850523,0.82879,-0.4493212,-1.1082796,0.96808785,-0.43898246,-1.1428087,0.9788309,-0.51259476,-0.6474275,0.787566,-0.515138,-0.651957,0.84386295,-0.51547045,-0.0001235061,1.2745184,-0.52997434,0.18707599,1.5452193,-0.56150734,-0.6542637,0.81913227,-0.55131173,-0.6782766,0.71447915,-0.54138446,-0.1592569,1.282512,-0.5728194,-0.027292624,1.5580869,-0.61265975,-0.70811033,0.7705059,-0.5720124,-0.7753746,0.748255,-0.5295419,-0.3128118,1.1764452,-0.53879523,-0.09511106,1.4181696
ஙோ,53,0.37026778,0.31663713,-1.3885448,0.7207565,0.10400392,-0.57132614,1.047237,-0.10405801,-0.40212375,1.0651697,-0.26237375,-0.3373804,0.77879214,-0.21734111,-0.225523,0.48911726,-0.3853535,0.3057876,0.66709393,0.2581936,-0.1256674,0.7230944,0.7894365,-0.25519443,0.7451806,1.0804666,-0.13031761,0.25163227,-0.26169792,0.48014972,0.3973441,0.30655882,0.024893044,0.4703395,0.73971176,-0.03961161,0.51209056,0.97759324,0.086447194,0.099237636,-0.12104032,0.53498894,0.2077013,0.23597308,0.015233375,0.32229882,0.6069182,-0.13187362,0.40257913,0.84557676,-0.000895435,0.015618666,-0.0059406552,0.5647788,-0.030823782,-0.3526297,0.4326939,-0.08331351,-0.6170883,0.24503776,-0.12421344,-0.7425449,0.18539974
லோ,185,-0.73426074,-1.7698449,0.8628093,-0.7801688,-1.4847862,1.3086979,-0.82003,-0.659971,0.3213073,-0.8247917,0.21234588,-0.09618448,-0.7131995,0.6981181,-0.33813277,-0.47539252,-0.349501,-1.3356525,-0.31506938,0.4402396,-1.1869597,-0.2879284,0.5964636,-0.9811618,-0.28634477,0.5680715,-0.8143919,-0.45446727,-0.4054503,-1.6514888,-0.2913478,0.39922923,-1.517719,-0.30845734,0.70708156,-1.2564296,-0.3712216,0.84269434,-1.0111332,-0.46744618,-0.4738311,-1.7754755,-0.31634924,0.23717988,-1.3457221,-0.30116472,0.5224769,-1.0394711,-0.30899304,0.6460233,-0.83168125,-0.48439497,-0.53394896,-1.7183444,-0.37227944,0.106372066,-1.1780007,-0.32778144,0.37748793,-0.8832334,-0.29756787,0.5324563,-0.7183592
யே,158,-0.888436,-4.6467557,-1.650568,-1.2594086,-4.6165447,-0.26869708,-1.7660662,-3.6033814,-1.1007394,-2.1347957,-2.414599,-1.3506341,-2.1276975,-1.7060726,-1.6330838,-1.3427161,-2.5512817,-2.780347,-1.5511736,-0.97589844,-2.3255472,-1.6553072,-0.4411017,-2.2928941,-1.6777033,-0.19184987,-2.3704937,-0.9865943,-2.3103738,-2.7148488,-1.0906866,-0.9055368,-1.9959229,-1.0812922,-0.3681391,-1.7942009,-1.012937,-0.13963178,-1.8696282,-0.76647794,-2.3978353,-2.329547,-0.83741236,-1.2056438,-1.554261,-0.85281414,-0.84243774,-1.2262628,-0.83661044,-0.6080337,-1.2288741,-0.62140065,-2.6389496,-1.8110791,-0.6369595,-1.5877811,-1.3998,-0.6190154,-1.2213181,-1.1023296,-0.59658945,-0.9742163,-1.0624415
கு,35,-1.136364,-1.6043274,-0.93707377,-1.2550836,-1.6600521,-1.7802191,-1.3648139,-1.5046113,-1.9394014,-1.279763,-1.2699605,-1.862947,-1.0106448,-1.2021232,-1.7135276,-1.4744672,-1.4009346,-1.3464049,-1.5159034,-0.068255015,-1.3591443,-1.4630121,0.23403919,-1.2806293,-1.4584845,0.20913135,-1.2190113,-1.3763676,-1.2229161,-0.92848605,-1.3523996,0.11374315,-0.7809651,-1.249797,0.19476837,-0.47960326,-1.2114483,0.13465509,-0.3157855,-1.2783809,-1.086935,-0.5206583,-1.2169849,0.047315862,-0.28771177,-1.1644791,0.018304469,0.082787804,-1.1818457,-0.09078303,0.22363779,-1.1925673,-0.99229705,-0.20886353,-1.100934,-0.09956374,0.010723396,-1.0258313,-0.019886727,0.17625304,-1.0012757,-0.0760673,0.2749606
வா,188,1.4071413,1.8455517,-0.7684031,1.3449522,1.6288147,0.02197165,1.3155485,1.1894199,0.47410837,1.091084,0.9537955,0.62626714,0.74642307,0.7260255,0.6965889,1.6355418,1.5253968,0.8159357,1.7485573,1.1682831,0.87661266,1.7996963,0.7819914,0.8196598,1.8402717,0.520782,0.6949533,1.6595277,1.6477214,0.86593086,1.5469508,1.8426913,0.78376466,1.4416411,1.6633122,0.8605665,1.4113669,1.538756,0.88796836,1.6211727,1.876026,0.8452203,1.4382571,2.1967902,0.9487951,1.3597877,1.8857169,1.1584929,1.3573723,1.6296782,1.1737105,1.547009,2.0859141,0.7094488,1.3977046,2.411376,0.8067529,1.2843729,2.236112,0.88479614,1.2348086,2.0657191,0.9034006
அ,0,2.0445914,0.70074356,0.0021737106,2.1886456,0.6245304,-0.1562971,2.3710914,0.73586684,-0.43761188,2.530375,0.48466283,-0.6216673,2.7370446,0.3731482,-0.6858025,1.9866122,0.16816418,0.6001796,2.1477003,-0.37781754,0.2601605,2.2800276,-0.73342234,-0.07425868,2.3887637,-0.8515205,-0.30601305,1.9292957,0.1744635,0.70736843,2.045156,-0.31745732,0.5439148,2.06841,0.2608164,0.8065794,2.0069423,0.5187591,1.0128721,1.9127427,0.15235482,0.7224944,2.0232215,-0.3741835,0.773851,2.0296018,0.07351023,1.4450276,1.9749309,0.36478534,1.766516,1.89778,0.23708358,0.6134782,1.9525609,-0.259649,0.7794101,1.9084082,0.07697967,1.2824672,1.8366735,0.3990396,1.5803668
வ்,26,-0.47305796,0.67476684,0.05475587,-0.32785413,0.49414533,0.04542264,-0.13918716,0.08286122,0.14927267,0.114125855,-0.12404689,0.037663873,0.389744,-0.17834258,0.053065114,-0.40224773,-0.16523787,0.96871966,-0.40953264,-0.43672305,0.16280591,-0.33765024,0.109992445,-0.30889627,-0.2989338,0.553863,-0.3656596,-0.49633363,-0.20056958,0.8164091,-0.59818465,-0.8703013,0.6814111,-0.66054225,-1.1806784,0.37204435,-0.73438334,-1.3169332,0.18651786,-0.5530351,-0.17357172,0.45393705,-0.6943064,-0.92928475,0.48630676,-0.80010676,-1.3209934,0.14793493,-0.8756574,-1.4971461,-0.04702281,-0.5880769,-0.034350872,0.033332463,-0.7147902,-0.55931795,0.24273768,-0.80267304,-0.86193407,0.21490265,-0.86052066,-1.0283935,0.19820596
ஔ,11,1.5432023,1.6973597,0.23580858,1.4808065,1.6788588,-1.9779005,1.4484031,1.7450267,-2.358734,1.6033056,1.6136316,-2.4724596,1.8989623,1.5410019,-2.465951,1.398056,0.93313444,-1.219696,1.4495556,0.28256992,-1.5010953,1.4661719,-0.07496605,-1.6521188,1.4435823,-0.24447387,-1.787971,1.5354489,0.8989511,-0.9607287,1.5993975,0.29075682,-1.31623,1.5611283,0.9214205,-0.9826432,1.4762359,1.0806174,-0.6224636,1.6264564,0.9145507,-0.81770366,1.7489861,0.21396215,-1.091412,1.6744548,0.714336,-0.3695325,1.555265,0.9937909,0.1904057,1.6879278,1.0045288,-0.7474745,1.8363318,0.19420752,-1.1765202,1.952952,-0.23774509,-1.2045888,2.0295022,-0.53530186,-1.0731121
ரெ,169,1.5925224,2.4201407,0.84903884,1.5393511,2.654218,-0.75665385,1.466621,2.7569666,-0.61290044,1.6486874,2.5150387,-0.5332248,1.963608,2.4893916,-0.4950879,1.4332924,2.3744729,0.5100941,1.4899634,1.6893414,0.67065185,1.5327982,1.1557596,0.6105263,1.5689386,0.81707984,0.4695101,1.486874,2.2521617,0.6064513,1.6017857,1.343749,0.87001276,1.694439,0.74481475,0.7787714,1.7450045,0.49624544,0.59866583,1.5223761,2.198801,0.5963693,1.6262484,1.3227781,0.6281251,1.7243412,0.79181683,0.27768332,1.7706549,0.574179,-0.015493557,1.5581514,2.1550848,0.5090038,1.6052742,1.6770161,0.25109202,1.6039456,1.5929723,0.04042583,1.5646852,1.6543311,-0.12152909
மீ,142,-0.5362434,-0.020247106,0.74099207,-0.3964329,-0.020889783,-0.65203977,-0.20723128,-0.16029643,-0.22172073,0.02775594,-0.3181997,-0.06594593,0.29886368,-0.37917036,0.014967567,-0.34280297,-0.33241302,0.20730175,-0.25301683,-0.6928059,0.22157523,-0.18039884,-0.90881956,0.23957515,-0.11073628,-1.0040318,0.23907731,-0.43864962,-0.42027888,0.27910197,-0.4850009,-0.8846382,0.090026304,-0.4835298,-1.0932641,-0.12177639,-0.47659153,-1.1551579,-0.22584929,-0.5067218,-0.49229905,0.30848765,-0.61205745,-0.8688904,-0.1501074,-0.59011817,-0.45624426,-0.27791354,-0.5392719,-0.12024194,-0.16804509,-0.5621636,-0.5314846,0.2965539,-0.61377627,-0.87586504,-0.029806703,-0.6408225,-1.0254374,-0.22338073,-0.643962,-1.0732548,-0.27626404
